@relation phoneme-weka.filters.unsupervised.instance.Randomize-S29-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute class {p,m}

@data
0.475782,0.531556,0.304907,0.29593,0.76566,p
0.330412,0.489136,0.667816,0.240082,0.320799,p
0.338854,0.462165,0.730603,0.526806,0.235449,p
0.260986,0.1176,0.203286,0.213512,0.240853,p
0.522739,0.468398,0.319278,0.33858,0.30714,p
0.777552,0.406024,0.459417,0.480534,0.422749,p
0.337374,0.359791,0.534249,0.606551,0.320799,p
0.323906,0.321889,0.512351,0.805875,0.320799,p
0.543168,0.447569,0.310203,0.381337,0.307404,p
0.368122,0.475771,0.823059,0.209468,0.445554,p
0.389378,0.777211,0.257131,0.427414,0.432069,p
0.394048,0.683787,0.657657,0.265239,0.273811,p
0.534692,0.710076,0.273843,0.454847,0.395594,p
0.344716,0.549781,0.306886,0.32749,0.297047,p
0.45384,0.70087,0.24252,0.315303,0.519002,p
0.356823,0.553246,0.59449,0.258874,0.320799,p
0.609415,0.361434,0.404287,0.391254,0.301949,p
0.831691,0.287141,0.644748,0.280116,0.288281,p
0.382419,0.577889,0.472501,0.41505,0.285627,p
0.330688,0.417443,0.878351,0.165838,0.320799,p
0.32737,0.472594,0.639055,0.473742,0.276559,p
0.460226,0.496419,0.316738,0.335886,0.345976,p
0.407865,0.506005,0.30328,0.329599,0.303375,p
0.402754,0.776773,0.259373,0.302246,0.289511,p
0.326891,0.521823,0.503688,0.434261,0.365395,p
0.322929,0.401577,0.772172,0.187269,0.164751,p
0.355041,0.546669,0.466885,0.418607,0.353773,p
0.338324,0.334457,0.530227,0.22831,0.812255,p
0.308973,0.292594,0.474583,0.308126,0.205947,p
0.394216,0.388662,0.708869,0.570081,0.181627,p
0.786164,0.195346,0.395938,0.381236,0.297484,p
0.346882,0.808043,0.221683,0.436349,0.276213,p
0.487015,0.465862,0.304971,0.332815,0.320799,p
0.312297,0.3044,0.438921,0.584331,0.593077,p
0.689184,0.294244,0.345026,0.347031,0.332158,p
0.360897,0.392899,0.866742,0.174255,0.242467,p
0.660214,0.387565,0.335575,0.382299,0.346717,p
0.527323,0.480373,0.479893,0.744218,0.212267,p
0.316865,0.335869,0.626298,0.804223,0.165613,p
0.309273,0.339577,0.470858,0.492801,0.508025,p
0.367903,0.37682,0.85646,0.672326,0.202782,p
0.481005,0.515195,0.290075,0.478705,0.448483,p
0.339856,0.580147,0.570217,0.487409,0.21821,p
0.335611,0.414728,1,0.174982,0.227804,p
0.777831,0.3604,0.333616,0.408618,0.298698,p
0.837169,0.190035,0.404872,0.339268,0.341933,p
0.531527,0.460235,0.317048,0.383555,0.34456,p
0.267346,0.450567,0.759233,0.187013,0.320799,p
0.353621,0.624646,0.253664,0.428896,0.251174,p
0.460815,0.703935,0.511709,0.552234,0.255019,p
0.259576,0.653952,0.550571,0.470231,0.320799,p
0.354055,0.49614,0.616037,0.268817,0.272589,p
0.325846,0.404715,0.848564,0.576741,0.194414,p
0.372597,0.75197,0.237456,0.432369,0.568318,p
0.303913,0.281615,0.430946,0.22105,0.852481,p
0.432703,0.778869,0.266737,0.537228,0.264008,p
0.319007,0.457385,0.521394,0.434879,0.320799,p
0.823909,0.369647,0.329896,0.338873,0.305623,p
0.340498,0.421745,0.911985,0.202608,0.320799,p
0.4954,0.62782,0.294545,0.410041,0.359838,p
0.50749,0.448833,0.802862,0.252588,0.275011,p
0.552636,0.505558,0.458923,0.422918,0.278607,p
0.475474,0.788876,0.23727,0.30473,0.36123,p
0.324496,0.443594,0.852595,0.202,0.224897,p
0.612553,0.421422,0.577895,0.293145,0.369172,p
0.397583,0.499032,0.294346,0.32943,0.302371,p
0.61997,0.379179,0.429302,0.338768,0.30915,p
0.678654,0.369353,0.430887,0.337845,0.307584,p
0.648065,0.361237,0.42604,0.469473,0.209117,p
0.318076,0.283382,0.439378,0.569384,0.719269,p
0.350281,0.310152,0.553641,0.852382,0.101089,p
0.353485,0.435916,0.689176,0.4997,0.187121,p
0.507401,0.410949,0.432535,0.405993,0.353554,p
0.461968,0.607039,0.282665,0.324422,0.294567,p
0.385766,0.391146,0.832609,0.176432,0.242479,p
0.355552,0.561442,0.884388,0.219565,0.254017,p
0.374167,0.400244,0.678125,0.27802,0.277593,p
0.399409,0.625009,0.27986,0.31702,0.289502,p
0.765885,0.363195,0.339208,0.343861,0.333351,p
0.331193,0.301831,0.442352,0.632754,0.666977,p
0.365069,0.775258,0.242699,0.453263,0.263088,p
0.577543,0.360928,0.343933,0.373397,0.332427,p
0.612017,0.391467,0.430364,0.404248,0.240919,p
0.407935,0.591484,0.539505,0.302373,0.289828,p
0.433934,0.597791,0.460838,0.422906,0.273248,p
0.313567,0.334721,0.635415,0.86376,0.320799,p
0.332,0.469963,0.614549,0.270151,0.382293,p
0.553209,0.59341,0.475817,0.51044,0.442435,p
0.472071,0.518608,0.463518,0.435867,0.255254,p
0.737467,0.315126,0.336569,0.341565,0.350482,p
0.799523,0.334534,0.336881,0.378872,0.335882,p
0.510772,0.677429,0.53211,0.49654,0.270467,p
0.359303,0.646858,0.258658,0.464108,0.277652,p
0.83299,0.186094,0.384381,0.379412,0.300226,p
0.345711,0.723329,0.504994,0.446909,0.2447,p
0.554509,0.477402,0.316666,0.388865,0.300681,p
0.310829,0.32481,0.618144,0.831046,0.143659,p
0.374705,0.677843,0.273873,0.308371,0.320799,p
0.346733,0.454987,0.930786,0.167991,0.209744,p
0.434114,0.77675,0.268424,0.550542,0.262661,p
0.553689,0.423958,0.332745,0.342405,0.337812,p
0.362317,0.413007,0.906481,0.177552,0.236439,p
0.350135,0.307586,0.552447,0.847221,0.122053,p
0.58206,0.643252,0.295779,0.327396,0.354517,p
0.332562,0.544676,0.692997,0.516922,0.411079,p
0.593407,0.514589,0.311731,0.330863,0.302964,p
0.32603,0.433695,0.69906,0.24005,0.273814,p
0.31477,0.300802,0.465677,0.596822,0.320799,p
0.333854,0.315998,0.608185,0.730223,0.516798,p
0.503345,0.646844,0.296113,0.323982,0.379415,p
0.305186,0.428199,0.306821,0.500474,0.260033,p
0.340328,0.391076,0.76806,0.720504,0.320799,p
0.347743,0.676945,0.269224,0.455792,0.284438,p
0.612518,0.43071,0.325071,0.343402,0.336688,p
0.400728,0.473739,0.288803,0.321842,0.302043,p
0.337947,0.360433,0.529962,0.750835,0.320799,p
0.339119,0.469487,0.767301,0.213431,0.320799,p
0.482601,0.720004,0.275707,0.312229,0.28708,p
0.362234,0.768617,0.244689,0.451072,0.273475,p
0.458198,0.357424,0.334501,0.379396,0.305634,p
0.388616,0.837535,0.244066,0.3032,0.282505,p
0.37076,0.333816,0.635694,0.785973,0.181746,p
0.733019,0.358585,0.436664,0.339394,0.305026,p
0.904645,0.183406,0.396792,0.341599,0.336402,p
0.666002,0.287277,0.347585,0.375599,0.294898,p
0.388834,0.788377,0.221318,0.295047,0.37013,p
0.40592,0.607328,0.486151,0.425096,0.283564,p
0.794195,0.295634,0.419763,0.392625,0.300462,p
0.550946,0.606108,0.281389,0.432155,0.52132,p
0.50413,0.519062,0.303513,0.40034,0.297519,p
0.370573,0.657764,0.626397,0.514263,0.320799,p
0.4464,0.501458,0.305839,0.331866,0.303471,p
0.581552,0.37137,0.281296,0.813563,0.212344,p
0.801497,0.308911,0.341019,0.378235,0.305594,p
0.306407,0.300905,0.427382,0.455632,0.320799,p
0.35854,0.403569,0.766628,0.59067,0.452575,p
0.332548,0.627291,0.27196,0.431774,0.274867,p
0.42537,0.712121,0.270487,0.31554,0.284497,p
0.359336,0.407646,0.864325,0.207831,0.245251,p
0.442939,0.612394,0.481777,0.302396,0.663592,p
0.431783,0.46641,0.463308,0.396776,0.30062,p
0.389991,0.818736,0.242292,0.529125,0.253378,p
0.462079,0.426933,0.427982,0.340244,0.336413,p
0.386685,0.322534,0.66249,0.790904,0.138892,p
0.772582,0.185524,0.387533,0.383654,0.336657,p
0.624781,0.617424,0.30633,0.327463,0.296661,p
0.382818,0.664874,0.217291,0.437146,0.320799,p
0.431983,0.560178,0.76489,0.237955,0.320799,p
0.361859,0.54543,0.605272,0.462591,0.249876,p
0.325305,0.326167,0.484883,0.802246,0.567459,p
0.341161,0.384667,0.745916,0.239602,0.320799,p
0.783193,0.364585,0.618801,0.288503,0.289495,p
0.913336,0.327039,0.449446,0.336845,0.306641,p
0.743458,0.402474,0.41851,0.339045,0.306704,p
0.350348,0.390445,0.878397,0.653196,0.184809,p
0.332352,0.539143,0.284312,0.435829,0.290914,p
0.368056,0.571295,0.594428,0.492216,0.248234,p
0.508527,0.652092,0.271213,0.410976,0.360818,p
0.644547,0.487748,0.463272,0.448084,0.288154,p
0.389252,0.616462,0.632534,0.242566,0.264899,p
0.389243,0.027658,0.694228,0.222814,0.242048,p
0.404903,0.6463,0.262745,0.424681,0.357725,p
0.356689,0.446933,0.693587,0.505147,0.320799,p
0.348374,0.541134,0.640537,0.266586,0.260695,p
0.392168,0.819586,0.239195,0.303072,0.320799,p
0.338905,0.513017,0.504647,0.422291,0.29342,p
0.154846,0.387643,0.305326,0.436195,0.207953,p
0.459156,0.632874,0.485861,0.689253,0.213014,p
0.672129,0.298708,0.344205,0.374009,0.332678,p
0.629026,0.320063,0.400393,0.39308,0.283621,p
0.765688,0.329729,0.58852,0.295646,0.284589,p
0.404217,0.317319,0.51737,0.79272,0.171169,p
0.838242,0.325441,0.334466,0.397787,0.304977,p
0.501118,0.647107,0.298022,0.323537,0.379417,p
0.68465,0.353689,0.385621,0.382168,0.33878,p
0.621804,0.452339,0.321059,0.336709,0.30537,p
0.306199,0.322358,0.113037,0.751677,0.320799,p
0.364018,0.648737,0.550371,0.474816,0.256359,p
0.492095,0.685697,0.278004,0.517802,0.458732,p
0.520392,0.434794,0.443257,0.442982,0.222101,p
0.534616,0.501048,0.457731,0.721981,0.214803,p
0.465078,0.54736,0.432697,0.413727,0.279726,p
0.827333,0.184019,0.393645,0.386494,0.294943,p
0.322719,0.312011,0.556129,0.744658,0.170535,p
0.350532,0.417838,0.748347,0.555184,0.254963,p
0.339079,0.430668,0.802785,0.180346,0.240189,p
0.522667,0.330699,0.392633,0.390303,0.267242,p
0.260409,0.512296,0.782725,0.521351,0.237742,p
0.368353,0.590185,0.494988,0.461835,0.320799,p
0.52193,0.483125,0.49481,0.726075,0.204196,p
0.480936,0.777427,0.234858,0.299135,0.361299,p
0.741623,0.449573,0.437248,0.556049,0.268421,p
0.817343,0.40391,0.318011,0.391035,0.382177,p
0.317596,0.357598,0.711975,0.630287,0.320799,p
0.346415,0.695175,0.270678,0.314965,0.254612,p
0.546307,0.360272,0.337136,0.384249,0.35101,p
0.806074,0.325773,0.336279,0.337605,0.306214,p
0.549916,0.524387,0.47895,0.318976,0.294922,p
0.375399,0.415368,0.743978,0.258458,0.265691,p
0.491976,0.382562,0.749438,0.207087,0.255611,p
0.473783,0.714363,0.279308,0.427127,0.475325,p
0.678358,0.191085,0.445771,0.710217,0.207639,p
0.361725,0.832839,0.250878,0.300093,0.282864,p
0.690503,0.549817,0.290601,0.56686,0.255824,p
0.378972,0.541525,0.606369,0.461877,0.365727,p
0.651397,0.571607,0.298953,0.335972,0.320799,p
0.302344,0.278076,0.42661,0.252289,0.320799,p
0.279691,0.420607,0.876806,0.20023,0.320799,p
0.335647,0.32957,0.739649,0.734909,0.178128,p
0.311025,0.339222,0.527603,0.936884,0.046111,p
0.347102,0.446829,0.800276,0.221442,0.211538,p
0.329219,0.465278,0.809543,0.212039,0.246545,p
0.670066,0.309506,0.392659,0.386959,0.282062,p
0.93865,0.187816,0.410704,0.40288,0.303014,p
0.782074,0.29329,0.417315,0.393608,0.301054,p
0.316275,0.297406,0.507496,0.714329,0.320799,p
0.536934,0.540503,0.287511,0.328879,0.320799,p
0.318259,0.434835,0.601732,0.281592,0.27859,p
0.43732,0.628844,0.282894,0.414049,0.363742,p
0.316022,0.317534,0.487492,0.814228,0.320799,p
0.311451,0.319011,0.467177,0.786593,0.747321,p
0.309942,0.315341,0.574807,0.811643,0.125703,p
0.018088,0.351645,0.325478,0.32989,0.297936,p
0.376432,0.855456,0.249354,0.299664,0.281001,p
0.585623,0.376983,0.281511,0.774148,0.210632,p
0.339478,0.667557,0.266271,0.429599,0.285876,p
0.335716,0.433715,0.981882,0.167302,0.320799,p
0.429938,0.622157,0.276009,0.2765,0.688876,p
0.355488,0.615778,0.256444,0.407608,0.358116,p
0.673195,0.463015,0.451118,0.478859,0.506874,p
0.38191,0.44393,0.800749,0.228783,0.262594,p
0.332848,0.383453,0.858738,0.197687,0.457389,p
0.486899,0.627668,0.303327,0.397701,0.280785,p
0.441836,0.436914,0.619828,0.269099,0.265952,p
0.458928,0.463566,0.30419,0.33126,0.304043,p
0.238459,0.481201,0.719807,0.223486,0.460937,p
0.424262,0.788697,0.275148,0.314628,0.287,p
0.436479,0.711154,0.273317,0.315594,0.290035,p
0.338843,0.465981,0.935319,0.152048,0.320799,p
0.305874,0.295086,0.433702,0.471511,0.633922,p
0.349187,0.707886,0.509965,0.428335,0.368463,p
0.794893,0.327166,0.337855,0.387028,0.305907,p
0.310064,0.278484,0.42724,0.672998,0.777673,p
0.360213,0.456244,0.814533,0.195037,0.320799,p
0.403476,0.519134,0.309499,0.326807,0.320799,p
0.504544,0.507602,0.469379,0.434101,0.391976,p
0.514578,0.359247,0.387426,0.380218,0.347187,p
0.324978,0.430498,0.665763,0.230607,0.268431,p
0.352079,0.496137,0.551742,0.286363,0.435388,p
0.350714,0.437695,0.686444,0.536389,0.223472,p
0.419697,0.756622,0.555626,0.279132,0.372685,p
0.65252,0.350418,0.342982,0.376447,0.336923,p
0.538248,0.55146,0.313599,0.328025,0.352094,p
0.555897,0.327361,0.398473,0.392491,0.338398,p
0.444948,0.327777,0.616839,0.860038,0.493402,p
0.384094,0.565765,0.784852,0.251128,0.246337,p
0.835211,0.327237,0.408187,0.407694,0.305615,p
0.537754,0.632302,0.252695,0.31101,0.349178,p
0.56427,0.51447,0.302419,0.331397,0.347823,p
0.530304,0.535842,0.436509,0.397583,0.302337,p
0.312668,0.342785,0.467012,0.521898,0.503323,p
0.336421,0.541512,0.691788,0.604072,0.194122,p
0.72901,0.279481,0.389483,0.395054,0.304712,p
0.571754,0.695329,0.271878,0.496976,0.267641,p
0.328054,0.483907,0.557342,0.432875,0.370297,p
0.342635,0.435752,0.517563,0.44481,0.404022,p
0.456908,0.362468,0.740342,0.575717,0.227771,p
0.820675,0.294968,0.340513,0.342211,0.336536,p
0.579203,0.445432,0.329493,0.383755,0.342174,p
0.377695,0.631922,0.469881,0.728839,0.217176,p
0.638421,0.407328,0.333216,0.385093,0.336277,p
0.318138,0.332422,0.508696,0.863372,0.161242,p
0.324271,0.431706,0.70356,0.241501,0.320799,p
0.317916,0.370381,0.440626,0.517954,0.548031,p
0.387521,0.653203,0.674431,0.245635,0.320799,p
0.332636,0.460833,0.632442,0.251289,0.261096,p
0.798604,0.295219,0.635551,0.293682,0.287876,p
0.346543,0.383812,0.688963,0.203022,0.215026,p
0.339283,0.349525,0.726686,0.594258,0.206787,p
0.320292,0.45217,0.630762,0.45762,0.27608,p
0.399859,0.773779,0.211951,0.301494,0.282088,p
0.323958,0.425289,0.524128,0.631846,0.320799,p
0.48136,0.459029,0.304318,0.328731,0.320799,p
0.826337,0.295331,0.633502,0.285332,0.28936,p
0.338831,0.528398,0.771405,0.2158,0.320799,p
0.324065,0.424383,0.533758,0.648165,0.199712,p
0.824212,0.440858,0.466644,0.446906,0.389368,p
0.436953,0.657009,0.243185,0.297347,0.286877,p
0.386555,0.528328,0.548783,0.292031,0.409435,p
0.837663,0.186494,0.343387,0.374402,0.306679,p
0.559522,0.648008,0.291,0.407497,0.469574,p
0.431751,0.594068,0.261364,0.316292,0.292902,p
0.395179,0.776438,0.263069,0.314293,0.286669,p
0.837632,0.360278,0.334063,0.38171,0.334405,p
0.46806,0.367696,0.339122,0.375785,0.341099,p
0.351317,0.611223,0.265829,0.440685,0.320799,p
0.372604,0.601798,0.281418,0.316317,0.296272,p
0.279631,0.202234,0.44884,0.2522,0.320799,p
0.943191,0.336352,0.33582,0.335359,0.306796,p
0.643281,0.535218,0.505734,0.321386,0.359106,p
0.355791,0.305248,0.540008,0.797621,0.174863,p
0.397421,0.675364,0.685092,0.252698,0.269488,p
0.376205,0.694134,0.545579,0.289589,0.361609,p
0.337032,0.423799,0.744689,0.258164,0.262581,p
0.557025,0.486808,0.47004,0.739373,0.221994,p
0.389925,0.439094,0.59989,0.286462,0.381179,p
0.365061,0.291083,0.51089,0.624217,0.58468,p
0.338925,0.611976,0.560226,0.501771,0.320799,p
0.51728,0.658597,0.52256,0.504717,0.272448,p
0.486774,0.676581,0.295346,0.400381,0.293306,p
0.601061,0.496386,0.320595,0.332549,0.342765,p
0.336688,0.784002,0.262017,0.647779,0.224577,p
0.672189,0.45216,0.454771,0.458042,0.262229,p
0.344351,0.496188,0.909266,0.215432,0.320799,p
0.325453,0.415845,0.678658,0.250649,0.320799,p
0.320658,0.330464,0.485435,0.891321,0.1267,p
0.336089,0.419703,0.451152,0.465917,0.431827,p
0.314086,0.30248,0.448899,0.592696,0.320799,p
0.368321,0.584133,0.821619,0.188117,0.320799,p
0.261847,0.176298,0.242724,0.597004,0.320799,p
0.335825,0.412711,0.887435,0.163894,0.473509,p
0.366325,0.503141,0.477556,0.314859,0.290088,p
0.446146,0.481515,0.29932,0.336694,0.343159,p
0.362556,0.384534,0.726503,0.22465,0.220936,p
0.305394,0.29515,0.427531,0.466956,0.320799,p
0.390029,0.578836,0.254697,0.298787,0.261158,p
0.374405,0.415091,0.7145,0.671121,0.203482,p
0.389638,0.742896,0.27662,0.308017,0.367544,p
0.329301,0.297231,0.481728,0.592279,0.320799,p
0.786992,0.319645,0.342176,0.343834,0.309021,p
0.349682,0.444502,0.888012,0.193083,0.320799,p
0.352197,0.53203,0.475809,0.414585,0.355229,p
0.305968,0.306775,0.589584,0.781403,0.320799,p
0.401143,0.692928,0.242299,0.303213,0.281319,p
0.332989,0.503567,0.641477,0.521138,0.215321,p
0.412173,0.776734,0.285857,0.427433,0.515615,p
0.851753,0.376834,0.331174,0.378347,0.301928,p
0.811927,0.291729,0.339556,0.341087,0.307735,p
0.414787,0.308904,0.543133,0.297485,0.296234,p
0.468565,0.631226,0.259309,0.315656,0.290725,p
0.534652,0.549858,0.294808,0.33029,0.299543,p
0.386674,0.840322,0.266813,0.308327,0.283145,p
0.416109,0.724114,0.6503,0.259743,0.270492,p
0.50739,0.653724,0.261576,0.317927,0.320799,p
0.708528,0.448407,0.307067,0.388455,0.390211,p
0.693567,0.610592,0.308747,0.326449,0.299862,p
0.335481,0.349597,0.508035,0.176414,0.891859,p
0.724013,0.313404,0.404798,0.397367,0.304359,p
0.332863,0.430309,0.897584,0.142608,0.320799,p
0.370602,0.62901,0.615286,0.521527,0.259535,p
0.782361,0.293364,0.417342,0.393739,0.300919,p
0.358947,0.554256,0.512471,0.434455,0.280673,p
0.321345,0.385681,0.793661,0.168855,0.221428,p
0.416231,0.572164,0.554637,0.300485,0.373127,p
0.424311,0.675156,0.545061,0.286075,0.276077,p
0.327517,0.350463,0.518814,0.810248,0.143704,p
0.579818,0.368043,0.394841,0.386721,0.343005,p
0.254128,0.610909,0.270822,0.299871,0.320799,p
0.713708,0.2805,0.390598,0.394232,0.305095,p
0.621673,0.319626,0.400406,0.392883,0.28353,p
0.322186,0.392697,0.525292,0.591875,0.234091,p
0.32404,0.463417,0.526502,0.512249,0.320799,p
0.393977,0.667606,0.707915,0.247657,0.267121,p
0.507566,0.637564,0.298972,0.323064,0.382116,p
0.309124,0.305053,0.435001,0.482216,0.320799,p
0.431804,0.622963,0.252222,0.307734,0.360986,p
0.434951,0.573414,0.294859,0.396578,0.320799,p
0.350845,0.702761,0.502456,0.430763,0.369381,p
0.325055,0.468535,0.71946,0.512943,0.320799,p
0.500982,0.541327,0.30509,0.398608,0.297313,p
0.379846,0.700475,0.261341,0.291478,0.320799,p
0.345038,0.529896,0.567459,0.460733,0.260695,p
0.321103,0.398505,0.878359,0.207202,0.320799,p
0.337047,0.333789,0.490013,0.643184,0.614361,p
0.340823,0.336424,0.50824,0.63914,0.320799,p
0.340873,0.477169,0.957302,0.188218,0.320799,p
0.327211,0.331071,0.803326,0.212676,0.402487,p
0.376478,0.663573,0.272745,0.312978,0.320799,p
0.432543,0.594406,0.272441,0.281092,0.678331,p
0.354157,0.381112,0,0.253534,0.247333,p
0.48039,0.616083,0.585428,0.488511,0.533149,p
0.795282,0.40694,0.511247,0.325191,0.300947,p
0.731447,0.366872,0.421176,0.528202,0.262222,p
0.335876,0.292916,0.504541,0.848374,0.320799,p
0.347156,0.475352,0.630244,0.26777,0.269922,p
0.401191,0.747919,0.214886,0.429831,0.320799,p
0.384801,0.654817,0.268175,0.437063,0.592355,p
0.404724,0.765835,0.265872,0.300674,0.269342,p
0.753618,0.286589,0.452561,0.581807,0.264395,p
0.664304,0.615317,0.29188,0.332654,0.30262,p
0.343621,0.562774,0.589749,0.549446,0.212332,p
0.958908,0.174616,0.339298,0.343879,0.309812,p
0.647416,0.468307,0.320516,0.335326,0.305467,p
0.268064,0.459164,0.881621,0.17122,0.202299,p
0.489295,0.745807,0.272319,0.311856,0.286292,p
0.400748,0.826734,0.268443,0.301738,0.413832,p
0.331306,0.420526,0.819746,0.190877,0.206776,p
0.492284,0.692197,0.29091,0.322598,0.378186,p
0.404856,0.675559,0.542855,0.435075,0.320799,p
0.44985,0.383645,0.331242,0.376543,0.347433,p
0.341078,0.588757,0.462237,0.423798,0.289572,p
0.391808,0.58936,0.475687,0.777681,0.196787,p
0.648093,0.296228,0.344839,0.379213,0.307831,p
0.368741,0.555465,0.298993,0.410774,0.296757,p
0.621619,0.276325,0.347018,0.381813,0.303275,p
0.824416,0.332622,0.574865,0.301095,0.297379,p
0.381061,0.59266,0.287933,0.466009,0.682903,p
0.357161,0.454538,0.898878,0.603076,0.22697,p
0.313676,0.350341,0.552376,0.855352,0.320799,p
0.405237,0.672858,0.285619,0.41475,0.254437,p
0.965896,0.334979,0.337052,0.338943,0.335002,p
0.259316,0.58639,0.540115,0.473198,0.320799,p
0.341925,0.489872,0.272934,0.413872,0.294404,p
0.778216,0.358729,0.628261,0.29982,0.294928,p
0.319795,0.351506,0.674662,0.615439,0.320799,p
0.725773,0.190925,0.383507,0.378886,0.343377,p
0.43988,0.6089,0.290623,0.429668,0.271012,p
0.32459,0.425147,0.857734,0.20044,0.223358,p
0.336965,0.536415,0.633496,0.533591,0.320799,p
0.238781,0.105816,0.270807,0.321724,0.29568,p
0.324694,0.395956,0.820198,0.219829,0.256316,p
0.823648,0.320494,0.33614,0.381992,0.339283,p
0.872001,0.335357,0.41397,0.507912,0.275175,p
0.767412,0.279263,0.394477,0.402674,0.305049,p
0.358258,0.510459,0.49125,0.303285,0.288807,p
0.341179,0.333672,0.488034,0.280304,0.568085,p
0.384722,0.731946,0.230995,0.30989,0.291373,p
0.694778,0.465091,0.41298,0.407119,0.296455,p
0.433348,0.763116,0.272474,0.313908,0.287471,p
0.333074,0.426884,0.738142,0.233523,0.320799,p
0.348899,0.605917,0.25596,0.43892,0.320799,p
0.509186,0.625317,0.285056,0.411566,0.261549,p
0.44046,0.712107,0.273234,0.316388,0.271123,p
0.689193,0.341073,0.344486,0.378304,0.333905,p
0.521001,0.444032,0.304074,0.337069,0.339505,p
0.602134,0.382987,0.425208,0.401675,0.288011,p
0.650598,0.393574,0.394621,0.387244,0.341627,p
0.33497,0.294749,0.515887,0.873906,0.320799,p
0.429188,0.585822,0.509254,0.710932,0.214052,p
0.657233,0.607414,0.471167,0.488156,0.387034,p
0.323803,0.398066,0.814867,0.222441,0.320799,p
0.361361,0.563493,0.266353,0.292581,0.393974,p
0.321886,0.485232,0.615208,0.482513,0.267216,p
0.317169,0.293092,0.434537,0.578626,0.784099,p
0.388312,0.705283,0.225025,0.293303,0.320799,p
0.47128,0.589878,0.294086,0.329852,0.345504,p
0.722186,0.28905,0.443007,0.336962,0.303405,p
0.316833,0.407286,0.807504,0.195144,0.250696,p
0.724927,0.398141,0.443628,0.334442,0.306059,p
0.625539,0.388277,0.298344,0.458408,0.238686,p
0.402834,0.631389,0.709624,0.263901,0.259033,p
0.39952,0.557891,0.303808,0.41336,0.38604,p
0.333336,0.401964,0.767839,0.213871,0.25446,p
0.433342,0.487816,0.463897,0.315837,0.320799,p
0.3583,0.745784,0.262973,0.442066,0.469146,p
0.46566,0.587354,0.483606,0.632119,0.221649,p
0.548082,0.623599,0.253384,0.311402,0.291688,p
0.536255,0.529644,0.487543,0.314507,0.291506,p
0.387445,0.814645,0.242307,0.506295,0.539389,p
0.820594,0.186315,0.340619,0.34359,0.308278,p
0.446186,0.744649,0.521689,0.480524,0.428794,p
0.807731,0.286824,0.332383,0.319987,0.288399,p
0.399459,0.529788,0.247655,0.305911,0.280125,p
0.318106,0.354631,0.711647,0.358756,0.320799,p
0.32342,0.426001,0.672858,0.254761,0.320799,p
0.501184,0.33639,0.316633,0.399376,0.297864,p
0.35228,0.47236,0.898177,0.201714,0.244854,p
0.367999,0.484126,0.462883,0.427509,0.320799,p
0.361683,0.406858,0.835407,0.212789,0.228588,p
0.724993,0.418977,0.532634,0.522236,0.268461,p
0.31617,0.361676,0.730681,0.602298,0.214766,p
0.345818,0.592338,0.283779,0.420745,0.34917,p
0.384589,0.781409,0.275262,0.297588,0.24398,p
0.433431,0.424377,0.317485,0.391148,0.296336,p
0.332075,0.315213,0.690976,0.627356,0.496875,p
0.326032,0.296212,0.474659,0.140048,0.715134,p
0.773835,0.282699,0.618496,0.287432,0.394898,p
0.588859,0.337847,0.342262,0.378845,0.337881,p
0.375678,0.684905,0.656749,0.53783,0.260924,p
0.635396,0.674323,0.291444,0.327742,0.298438,p
0.334217,0.356154,0.667046,0.79208,0.179168,p
0.53631,0.33618,0.394172,0.390762,0.26958,p
0.308138,0.356402,0.494992,0.450869,0.432428,p
0.367519,0.447143,0.28837,0.307094,0.366447,p
0.449998,0.710773,0.284451,0.470416,0.492127,p
0.765544,0.356867,0.440083,0.450834,0.288674,p
0.758132,0.191227,0.400633,0.385731,0.285177,p
0.609307,0.334896,0.346288,0.379375,0.336352,p
0.325886,0.512021,0.823692,0.201345,0.320799,p
0.248075,0.088098,0.036123,0.0197,0.320799,p
0.332018,0.474523,0.621284,0.48027,0.266015,p
0.789627,0.183211,0.634057,0.47298,0.266862,p
0.338374,0.524697,0.512846,0.442789,0.320799,p
0.318346,0.492068,0.690739,0.52975,0.320799,p
0.732725,0.190231,0.404492,0.401412,0.297097,p
0.408952,0.438397,0.705054,0.499808,0.269669,p
0.581635,0.547248,0.287492,0.297818,0.552771,p
0.493262,0.597798,0.279476,0.510723,0.254556,p
0.83485,0.343933,0.33696,0.380199,0.307644,p
0.621094,0.171802,0.393535,0.338309,0.338454,p
0.380359,0.747457,0.263708,0.41835,0.281056,p
0.39583,0.510074,0.292229,0.324319,0.302087,p
0.336952,0.290444,0.48647,0.878479,0.136975,p
0.427424,0.544284,0.277279,0.322956,0.347824,p
0.332243,0.648935,0.586874,0.248,0.265137,p
0.655485,0.456486,0.327962,0.400077,0.304459,p
0.358358,0.329034,0.734018,0.631953,0.228895,p
0.311837,0.314911,0.508281,0.505538,0.320799,p
0.596913,0.488093,0.464286,0.420063,0.519961,p
0.393163,0.762861,0.559784,0.29029,0.28259,p
0.320252,0.355608,0.57084,0.828234,0.165041,p
0.320291,0.314664,0.458411,0.539895,0.320799,p
0.627717,0.446695,0.599691,0.601849,0.249543,p
